item_id,model_label,n_params_b,source_benchmark,topic,has_diagram,answer_type,d_c,question_chars,answer_chars,solution_chars,tokens_in,tokens_out,latency_s,is_correct,answer_type_proxy,benchmark_difficulty,benchmark_subfield,question_number_count,solution_number_count,question_equation_count,solution_equation_count,body_entity_term_count,latex_symbol_count
OlympiadBench_1006,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,130,20,2192,110.0,362.0,8.13,0,formula,Competition,Mechanics,4,66,0,20,0,185
OlympiadBench_1012,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,99,32,734,113.0,596.0,12.16,0,formula,Competition,Thermodynamics,2,13,0,9,0,56
OlympiadBench_1013,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,0,188,6,284,161.0,361.0,8.69,0,numeric,Competition,Thermodynamics,10,13,3,5,0,28
OlympiadBench_1014,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,1,295,5,1027,184.0,841.0,16.07,0,numeric,Competition,Thermodynamics,9,43,5,7,0,88
OlympiadBench_1015,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,451,126,898,182.0,557.0,11.85,0,formula,Competition,Thermodynamics,4,46,1,3,0,73
OlympiadBench_1016,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,109,6,62,114.0,171.0,5.5,0,formula,Competition,Thermodynamics,6,1,1,0,0,7
OlympiadBench_1017,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,217,130,2201,130.0,624.0,12.69,0,formula,Competition,Thermodynamics,4,75,0,20,1,123
OlympiadBench_1018,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,271,58,574,169.0,758.0,14.76,0,formula,Competition,Thermodynamics,10,44,1,2,1,67
OlympiadBench_1050,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,161,35,376,113.0,246.0,6.61,1,formula,Competition,Modern Physics,1,6,0,5,1,11
OlympiadBench_1051,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,81,37,456,100.0,234.0,6.53,0,formula,Competition,Modern Physics,4,15,1,7,0,24
OlympiadBench_1052,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,341,38,268,140.0,751.0,14.54,0,formula,Competition,Modern Physics,4,8,0,4,4,18
OlympiadBench_1053,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,283,95,313,142.0,477.0,10.1,1,formula,Competition,Modern Physics,2,6,0,3,2,14
OlympiadBench_1054,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,227,70,219,120.0,789.0,15.18,0,formula,Competition,Modern Physics,1,7,0,4,4,14
OlympiadBench_1060,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,142,21,215,105.0,881.0,16.86,0,formula,Competition,Modern Physics,1,10,0,3,0,20
OlympiadBench_1061,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,246,120,750,148.0,1014.0,19.07,0,formula,Competition,Modern Physics,1,30,0,8,0,74
OlympiadBench_1062,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,250,134,204,148.0,487.0,10.14,0,formula,Competition,Modern Physics,1,5,0,2,1,25
OlympiadBench_1063,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,312,194,906,195.0,988.0,18.24,0,formula,Competition,Modern Physics,1,21,2,4,0,85
OlympiadBench_1064,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,83,101,153,95.0,245.0,6.35,0,formula,Competition,Modern Physics,1,4,0,2,0,14
OlympiadBench_1065,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,285,17,747,173.0,471.0,10.38,0,formula,Competition,Modern Physics,3,20,2,7,0,64
OlympiadBench_1066,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,231,31,735,147.0,898.0,17.17,0,formula,Competition,Modern Physics,6,34,0,11,0,47
OlympiadBench_1067,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,numeric,0,164,5,254,123.0,745.0,14.15,0,numeric,Competition,Modern Physics,2,14,1,4,0,22
OlympiadBench_1068,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,194,55,498,122.0,199.0,6.19,1,formula,Competition,Modern Physics,1,24,0,7,0,49
OlympiadBench_1069,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,228,20,187,122.0,800.0,15.39,0,formula,Competition,Modern Physics,1,6,0,3,0,17
OlympiadBench_1070,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,306,20,403,161.0,598.0,12.05,0,formula,Competition,Modern Physics,6,24,1,3,0,38
OlympiadBench_1071,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,119,38,286,115.0,308.0,7.37,0,formula,Competition,Modern Physics,3,17,0,6,0,31
OlympiadBench_1072,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,440,89,697,185.0,313.0,7.66,0,formula,Competition,Modern Physics,1,16,0,6,4,42
OlympiadBench_1073,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,272,74,995,160.0,688.0,13.59,0,formula,Competition,Modern Physics,4,28,1,7,0,52
OlympiadBench_1097,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,4,595,26,2597,196.0,478.0,10.59,0,formula,Competition,Mechanics,0,44,0,17,2,57
OlympiadBench_1098,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,399,7,1466,154.0,516.0,11.23,0,formula,Competition,Thermodynamics,2,27,1,12,3,40
OlympiadBench_1099,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,1,550,6,1704,180.0,580.0,12.15,0,formula,Competition,Thermodynamics,2,32,1,11,2,68
OlympiadBench_1101,Qwen7B-Ollama,7.0,OlympiadBench,Physics,0,formula,0,77,15,291,90.0,161.0,5.31,0,formula,Competition,Thermodynamics,1,2,0,2,1,3
PhysReason_cal_problem_00069,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,numeric,2,750,8,1416,276.0,853.0,16.1,0,numeric,medium,,11,43,6,11,1,50
PhysReason_cal_problem_00224,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,formula,1,879,32,1231,294.0,829.0,15.76,0,formula,easy,,14,49,0,6,6,57
PhysReason_cal_problem_00252,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,numeric,0,611,34,784,237.0,960.0,17.76,1,numeric,knowledge,,6,26,4,10,2,40
PhysReason_cal_problem_00272,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,numeric,1,327,7,678,151.0,863.0,16.54,0,numeric,easy,,5,38,1,10,0,31
PhysReason_cal_problem_00273,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,numeric,0,200,14,582,127.0,243.0,6.4,0,numeric,knowledge,,3,33,1,13,1,35
PhysReason_cal_problem_00340,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,formula,1,409,58,1043,193.0,545.0,11.04,0,formula,medium,,9,46,1,20,5,62
PhysReason_cal_problem_00346,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,formula,1,424,74,1052,162.0,560.0,11.8,0,formula,medium,,1,28,0,12,2,43
PhysReason_cal_problem_00365,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,formula,0,186,25,415,107.0,356.0,8.03,1,formula,knowledge,,0,14,0,7,0,17
PhysReason_cal_problem_00418,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,formula,0,535,60,537,194.0,357.0,8.68,0,formula,knowledge,,3,14,3,4,0,16
PhysReason_cal_problem_00419,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,formula,0,149,40,554,100.0,240.0,6.63,1,formula,knowledge,,1,41,0,11,2,34
PhysReason_cal_problem_00432,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,numeric,0,376,15,610,177.0,798.0,15.73,0,numeric,easy,,8,30,4,7,3,34
PhysReason_cal_problem_00575,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,numeric,0,209,11,437,129.0,358.0,8.54,0,numeric,knowledge,,3,17,0,6,0,22
PhysReason_cal_problem_00577,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,formula,1,270,26,975,140.0,193.0,5.96,0,formula,knowledge,,7,32,1,9,0,43
PhysReason_cal_problem_00665,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,formula,2,240,81,850,122.0,361.0,8.51,0,formula,medium,,0,30,0,9,4,42
PhysReason_cal_problem_00701,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,numeric,0,158,3,404,103.0,406.0,8.9,0,numeric,knowledge,,1,9,0,2,3,7
PhysReason_cal_problem_00736,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,numeric,0,566,41,986,212.0,793.0,15.52,0,numeric,easy,,6,41,6,16,0,64
PhysReason_cal_problem_00840,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,formula,0,402,57,438,162.0,300.0,7.48,0,formula,knowledge,,3,16,0,4,0,18
PhysReason_cal_problem_00906,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,numeric,0,188,4,290,130.0,302.0,7.54,0,numeric,easy,,5,18,1,7,0,29
PhysReason_cal_problem_00915,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,formula,0,404,26,442,171.0,310.0,7.5,1,formula,knowledge,,5,31,1,8,0,31
PhysReason_cal_problem_00945,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,formula,1,302,11,501,147.0,632.0,12.82,0,formula,easy,,4,20,0,9,0,25
PhysReason_cal_problem_01098,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,formula,0,827,70,2507,302.0,1024.0,18.76,0,formula,difficult,,15,114,6,20,0,147
PhysReason_cal_problem_01115,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,formula,0,261,64,595,138.0,554.0,11.07,0,formula,knowledge,,5,28,1,10,3,29
PhysReason_cal_problem_01184,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,formula,0,682,31,1548,262.0,592.0,11.71,0,formula,medium,,8,59,5,17,1,77
PhysReason_cal_problem_01211,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,formula,0,454,33,722,189.0,311.0,6.99,0,formula,easy,,4,23,0,9,0,28
PhysReason_cal_problem_01276,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,formula,0,397,20,493,156.0,255.0,6.53,0,formula,knowledge,,3,28,0,8,0,28
PhysReason_cal_problem_01375,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,formula,0,234,189,1112,159.0,363.0,8.1,0,formula,easy,,5,28,3,13,0,45
PhysReason_cal_problem_01390,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,formula,2,312,98,866,145.0,420.0,8.85,0,formula,knowledge,,3,27,0,13,1,27
PhysReason_cal_problem_01469,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,formula,0,217,125,1100,132.0,142.0,4.41,0,formula,medium,,4,45,0,19,0,60
PhysReason_cal_problem_01515,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,formula,0,643,91,820,216.0,550.0,10.41,0,formula,knowledge,,7,13,0,6,0,24
PhysReason_comp_problem_4,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,formula,0,300,18,2959,146.0,651.0,11.75,0,formula,medium,,3,106,0,20,0,74
PhysReason_comp_problem_95,Qwen7B-Ollama,7.0,PhysReason,physics_reasoning,0,formula,3,1895,133,3308,904.0,668.0,12.26,0,formula,difficult,,82,133,20,20,7,313
